Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Node11px 	 Node11py 	 Node11pz 	 Node12px 	 Node12py 	 Node12pz 	 Node13px 	 Node13py 	 Node13pz 	 Node14px 	 Node14py 	 Node14pz 	 Node15px 	 Node15py 	 Node15pz 	 Node16px 	 Node16py 	 Node16pz 	 Node17px 	 Node17py 	 Node17pz 	 Node18px 	 Node18py 	 Node18pz 	 Node19px 	 Node19py 	 Node19pz 	 Node20px 	 Node20py 	 Node20pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 Seg10Te 	 Seg11Te 	 Seg12Te 	 Seg13Te 	 Seg14Te 	 Seg15Te 	 Seg16Te 	 Seg17Te 	 Seg18Te 	 Seg19Te 	 
1.1	 -267	 0	 -70	 -252.996	 -0.126188	 -70.0025	 -238.993	 -0.252376	 -70.0025	 -224.989	 -0.378564	 -70.0025	 -210.985	 -0.504752	 -70.0025	 -196.982	 -0.63094	 -70.0025	 -182.978	 -0.757127	 -70.0025	 -168.974	 -0.883314	 -70.0017	 -155.017	 -1.00909	 -68.8704	 -141.167	 -1.13389	 -66.8015	 -127.41	 -1.25786	 -64.1854	 -113.763	 -1.38083	 -61.0446	 -100.243	 -1.50265	 -57.3941	 -86.866	 -1.6232	 -53.2513	 -73.6471	 -1.74231	 -48.6284	 -60.5998	 -1.85963	 -43.5409	 -47.7354	 -1.96963	 -38.0064	 -35.0881	 -1.9996	 -31.9912	 -22.8964	 -1.54246	 -25.1139	 -11.6175	 -0.452247	 -16.883	 -3	 0	 -10.0128	 178691	 178417	 177872	 177067	 176023	 174782	 173407	 172573	 172380	 173311	 175170	 178024	 181893	 186734	 192437	 198825	 205726	 213408	 222384	 0	 
1.2	 -267	 0	 -70	 -252.997	 -0.126179	 -70.0025	 -238.995	 -0.252359	 -70.0025	 -224.992	 -0.378538	 -70.0025	 -210.989	 -0.504718	 -70.0025	 -196.986	 -0.630898	 -70.0025	 -182.983	 -0.757078	 -70.0025	 -168.98	 -0.883258	 -70.001	 -155.008	 -1.00917	 -69.0848	 -141.154	 -1.134	 -67.0419	 -127.398	 -1.25796	 -64.4267	 -113.751	 -1.38093	 -61.2864	 -100.232	 -1.50275	 -57.6366	 -86.8556	 -1.62329	 -53.4938	 -73.6371	 -1.74238	 -48.871	 -60.5901	 -1.8592	 -43.784	 -47.728	 -1.96148	 -38.2454	 -35.1031	 -1.93286	 -32.1846	 -23.001	 -1.35998	 -25.1603	 -11.6955	 -0.387144	 -16.9521	 -3	 0	 -10.0157	 138018	 138267	 138753	 139452	 140332	 141352	 142470	 143957	 146264	 149508	 153250	 157428	 162009	 166970	 172296	 177984	 184113	 191218	 199432	 0	 
1.3	 -267	 0	 -70	 -252.998	 -0.126176	 -70.0025	 -238.995	 -0.252353	 -70.0025	 -224.993	 -0.378529	 -70.0025	 -210.99	 -0.504706	 -70.0025	 -196.988	 -0.630882	 -70.0025	 -182.985	 -0.757059	 -70.0025	 -168.983	 -0.883235	 -70.0012	 -154.999	 -1.00925	 -69.2811	 -141.14	 -1.13413	 -67.279	 -127.384	 -1.25809	 -64.6657	 -113.738	 -1.38105	 -61.5256	 -100.219	 -1.50287	 -57.8761	 -86.8431	 -1.6234	 -53.7329	 -73.6252	 -1.74242	 -49.11	 -60.5787	 -1.8581	 -44.0229	 -47.7204	 -1.94694	 -38.4761	 -35.1272	 -1.84082	 -32.3514	 -23.1178	 -1.17743	 -25.1782	 -11.7598	 -0.356858	 -17.0267	 -3	 0	 -10.0191	 124300	 124327	 124386	 124486	 124643	 124872	 125192	 125794	 127441	 130255	 133786	 137985	 142840	 148337	 154456	 161180	 168596	 177159	 186691	 0	 
1.4	 -267	 0	 -70	 -252.997	 -0.126177	 -70.0025	 -238.995	 -0.252355	 -70.0025	 -224.992	 -0.378532	 -70.0025	 -210.99	 -0.50471	 -70.0025	 -196.987	 -0.630887	 -70.0025	 -182.985	 -0.757065	 -70.0025	 -168.982	 -0.883242	 -70.0014	 -154.99	 -1.00933	 -69.4633	 -141.124	 -1.13428	 -67.5146	 -127.366	 -1.25824	 -64.9051	 -113.72	 -1.38121	 -61.7648	 -100.202	 -1.50303	 -58.115	 -86.8258	 -1.62355	 -53.9709	 -73.6081	 -1.74243	 -49.3473	 -60.5621	 -1.85591	 -44.2589	 -47.7096	 -1.92406	 -38.6987	 -35.157	 -1.72745	 -32.4932	 -23.2313	 -1.01009	 -25.1872	 -11.8138	 -0.350559	 -17.1046	 -3	 0	 -10.0229	 128841	 128870	 128928	 129016	 129135	 129286	 129469	 129783	 131106	 133609	 136737	 140399	 144572	 149239	 154386	 160015	 166286	 173621	 181875	 0	 
1.5	 -267	 0	 -70	 -252.997	 -0.12618	 -70.0025	 -238.994	 -0.252359	 -70.0025	 -224.992	 -0.378539	 -70.0025	 -210.989	 -0.504718	 -70.0025	 -196.986	 -0.630898	 -70.0025	 -182.983	 -0.757077	 -70.0025	 -168.981	 -0.883257	 -70.0016	 -154.983	 -1.00939	 -69.6289	 -141.107	 -1.13443	 -67.7472	 -127.348	 -1.25841	 -65.1445	 -113.702	 -1.38138	 -62.0042	 -100.183	 -1.50319	 -58.354	 -86.8076	 -1.6237	 -54.2089	 -73.5901	 -1.74227	 -49.5844	 -60.5448	 -1.85179	 -44.4936	 -47.7007	 -1.89037	 -38.9134	 -35.1972	 -1.59781	 -32.6133	 -23.3365	 -0.86651	 -25.2033	 -11.8664	 -0.357585	 -17.1843	 -3	 0	 -10.0271	 139092	 139046	 138955	 138823	 138654	 138454	 138229	 138035	 138856	 140942	 143676	 146933	 150691	 154937	 159659	 164875	 170806	 177797	 185763	 0	 
1.6	 -267	 0	 -70	 -252.997	 -0.12618	 -70.0025	 -238.994	 -0.252361	 -70.0025	 -224.991	 -0.378541	 -70.0025	 -210.989	 -0.504721	 -70.0025	 -196.986	 -0.630901	 -70.0025	 -182.983	 -0.757081	 -70.0025	 -168.98	 -0.883261	 -70.0019	 -154.979	 -1.00942	 -69.7747	 -141.093	 -1.13456	 -67.9739	 -127.331	 -1.25856	 -65.383	 -113.685	 -1.38153	 -62.2431	 -100.166	 -1.50334	 -58.5926	 -86.7908	 -1.62381	 -54.4468	 -73.5735	 -1.74175	 -49.8213	 -60.5296	 -1.84461	 -44.7266	 -47.6976	 -1.84323	 -39.1183	 -35.25	 -1.45774	 -32.7132	 -23.4304	 -0.750762	 -25.2352	 -11.9246	 -0.367817	 -17.2604	 -3	 0	 -10.0317	 142058	 142021	 141947	 141839	 141701	 141534	 141345	 141154	 141968	 144104	 146929	 150274	 154106	 158411	 163176	 168435	 174470	 181516	 189511	 0	 
1.7	 -267	 0	 -70	 -252.997	 -0.12618	 -70.0025	 -238.994	 -0.252359	 -70.0025	 -224.992	 -0.378538	 -70.0025	 -210.989	 -0.504718	 -70.0025	 -196.986	 -0.630897	 -70.0025	 -182.983	 -0.757077	 -70.0025	 -168.981	 -0.883256	 -70.0021	 -154.978	 -1.00943	 -69.9007	 -141.08	 -1.13467	 -68.1933	 -127.316	 -1.2587	 -65.62	 -113.669	 -1.38167	 -62.4814	 -100.15	 -1.50348	 -58.8305	 -86.7752	 -1.62386	 -54.6841	 -73.5582	 -1.7406	 -50.0576	 -60.5167	 -1.83296	 -44.9569	 -47.7014	 -1.78097	 -39.3107	 -35.3134	 -1.3146	 -32.7964	 -23.5104	 -0.66384	 -25.2873	 -11.9914	 -0.372364	 -17.3277	 -3	 0	 -10.0365	 138524	 138509	 138479	 138437	 138386	 138328	 138266	 138207	 139096	 141332	 144319	 147848	 151880	 156397	 161391	 166919	 173303	 180663	 188879	 0	 
1.8	 -267	 0	 -70	 -252.997	 -0.126178	 -70.0025	 -238.995	 -0.252357	 -70.0025	 -224.992	 -0.378535	 -70.0025	 -210.989	 -0.504714	 -70.0025	 -196.987	 -0.630892	 -70.0025	 -182.984	 -0.75707	 -70.0025	 -168.982	 -0.883248	 -70.0023	 -154.979	 -1.00942	 -70.0031	 -141.068	 -1.13478	 -68.4049	 -127.3	 -1.25884	 -65.8555	 -113.653	 -1.38182	 -62.7193	 -100.134	 -1.50362	 -59.0681	 -86.7595	 -1.62381	 -54.9211	 -73.5432	 -1.73845	 -50.2932	 -60.5051	 -1.81546	 -45.1836	 -47.7116	 -1.70367	 -39.4893	 -35.3824	 -1.17619	 -32.8691	 -23.5749	 -0.603885	 -25.3608	 -12.0666	 -0.365101	 -17.3841	 -3	 0	 -10.0418	 133324	 133329	 133336	 133336	 133257	 132795	 131032	 126447	 119420	 128836	 136928	 142686	 147486	 152301	 157493	 163244	 169901	 177509	 185833	 0	 
1.9	 -267	 0	 -70	 -252.998	 -0.126172	 -70.0025	 -238.996	 -0.252343	 -70.0025	 -224.994	 -0.378515	 -70.0025	 -210.992	 -0.504687	 -70.0025	 -196.99	 -0.630859	 -70.0025	 -182.988	 -0.757032	 -70.0025	 -168.986	 -0.883205	 -70.0024	 -154.984	 -1.00938	 -70.0014	 -141.051	 -1.13493	 -68.61	 -127.278	 -1.25904	 -66.0901	 -113.63	 -1.38202	 -62.9572	 -100.113	 -1.50379	 -59.3054	 -86.7383	 -1.62364	 -55.1575	 -73.5231	 -1.73493	 -50.5274	 -60.4903	 -1.79107	 -45.4051	 -47.7238	 -1.61355	 -39.6531	 -35.448	 -1.04901	 -32.9382	 -23.6226	 -0.566557	 -25.4525	 -12.1457	 -0.343807	 -17.4309	 -3	 0	 -10.0473	 102072	 102312	 102833	 103692	 104932	 106549	 108482	 110623	 113409	 117123	 121578	 126382	 131460	 136811	 142468	 148581	 155486	 163233	 171582	 0	 
2	 -267	 0	 -70	 -252.998	 -0.126174	 -70.0025	 -238.996	 -0.252349	 -70.0025	 -224.993	 -0.378523	 -70.0025	 -210.991	 -0.504698	 -70.0025	 -196.989	 -0.630872	 -70.0025	 -182.987	 -0.757046	 -70.0025	 -168.985	 -0.883221	 -70.0025	 -154.982	 -1.0094	 -70.001	 -141.031	 -1.13511	 -68.8082	 -127.251	 -1.25929	 -66.325	 -113.603	 -1.38227	 -63.1964	 -100.085	 -1.50399	 -59.5439	 -86.7112	 -1.62327	 -55.3946	 -73.4973	 -1.72962	 -50.7612	 -60.4711	 -1.75943	 -45.6221	 -47.7353	 -1.51492	 -39.8054	 -35.5028	 -0.937613	 -33.0133	 -23.6547	 -0.545314	 -25.5584	 -12.2221	 -0.310542	 -17.4743	 -3	 0	 -10.0532	 115024	 115006	 114973	 114931	 114887	 114850	 114830	 114834	 115299	 116942	 119671	 123038	 126975	 131480	 136583	 142445	 149336	 157232	 165797	 0	 
2.1	 -267	 0	 -70	 -252.997	 -0.126178	 -70.0025	 -238.995	 -0.252355	 -70.0025	 -224.992	 -0.378533	 -70.0025	 -210.99	 -0.50471	 -70.0025	 -196.987	 -0.630888	 -70.0025	 -182.985	 -0.757065	 -70.0025	 -168.982	 -0.883243	 -70.0025	 -154.98	 -1.00942	 -70.0009	 -141.013	 -1.13527	 -68.9952	 -127.224	 -1.25953	 -66.5594	 -113.574	 -1.38252	 -63.4371	 -100.056	 -1.50416	 -59.7841	 -86.6828	 -1.62251	 -55.6332	 -73.4701	 -1.72187	 -50.9953	 -60.452	 -1.7199	 -45.835	 -47.7488	 -1.41171	 -39.9497	 -35.5464	 -0.844968	 -33.1022	 -23.6785	 -0.53345	 -25.6747	 -12.2945	 -0.269582	 -17.5229	 -3	 0	 -10.0593	 129637	 129608	 129550	 129463	 129348	 129206	 129037	 128842	 128959	 130302	 132833	 135963	 139583	 143673	 148257	 153516	 159690	 166705	 174280	 0	 
2.2	 -267	 0	 -70	 -252.997	 -0.126179	 -70.0025	 -238.995	 -0.252358	 -70.0025	 -224.992	 -0.378538	 -70.0025	 -210.989	 -0.504717	 -70.0025	 -196.986	 -0.630896	 -70.0025	 -182.984	 -0.757075	 -70.0025	 -168.981	 -0.883254	 -70.0025	 -154.978	 -1.00943	 -70.001	 -141.001	 -1.13539	 -69.1639	 -127.201	 -1.25974	 -66.7898	 -113.548	 -1.38274	 -63.6772	 -100.03	 -1.50423	 -60.0244	 -86.6568	 -1.62108	 -55.872	 -73.4457	 -1.71062	 -51.2285	 -60.438	 -1.67117	 -46.0419	 -47.7686	 -1.30714	 -40.0868	 -35.5816	 -0.773449	 -33.2089	 -23.7033	 -0.524535	 -25.7953	 -12.3639	 -0.226136	 -17.5824	 -3	 0	 -10.0658	 137371	 137327	 137242	 137115	 136950	 136749	 136513	 136247	 136199	 137474	 140053	 143276	 147005	 151217	 155950	 161415	 167817	 175014	 182889	 0	 
2.3	 -267	 0	 -70	 -252.997	 -0.126179	 -70.0025	 -238.995	 -0.252358	 -70.0025	 -224.992	 -0.378537	 -70.0025	 -210.989	 -0.504716	 -70.0025	 -196.986	 -0.630896	 -70.0025	 -182.984	 -0.757075	 -70.0025	 -168.981	 -0.883254	 -70.0025	 -154.978	 -1.00943	 -70.0012	 -140.993	 -1.13546	 -69.3115	 -127.18	 -1.25993	 -67.0142	 -113.524	 -1.38293	 -63.9155	 -100.006	 -1.50415	 -60.2637	 -86.6327	 -1.61863	 -56.1098	 -73.4242	 -1.69482	 -51.4589	 -60.4293	 -1.61267	 -46.2403	 -47.7933	 -1.20496	 -40.2174	 -35.608	 -0.723592	 -33.3327	 -23.7326	 -0.512634	 -25.913	 -12.4277	 -0.185806	 -17.6536	 -3	 0	 -10.0725	 136739	 136721	 136687	 136637	 136575	 136503	 136423	 136338	 136418	 137880	 140711	 144248	 148315	 152881	 158001	 163896	 170715	 178239	 186537	 0	 
2.4	 -267	 0	 -70	 -252.997	 -0.126178	 -70.0025	 -238.995	 -0.252357	 -70.0025	 -224.992	 -0.378535	 -70.0025	 -210.989	 -0.504714	 -70.0025	 -196.987	 -0.630892	 -70.0025	 -182.984	 -0.757071	 -70.0025	 -168.982	 -0.883249	 -70.0025	 -154.979	 -1.00943	 -70.0014	 -140.988	 -1.1355	 -69.4392	 -127.16	 -1.2601	 -67.2315	 -113.5	 -1.3831	 -64.1516	 -99.9813	 -1.50386	 -60.5017	 -86.609	 -1.61481	 -56.346	 -73.4038	 -1.67362	 -51.6855	 -60.4246	 -1.54521	 -46.4293	 -47.8192	 -1.10941	 -40.3446	 -35.6255	 -0.693213	 -33.4704	 -23.767	 -0.493711	 -26.0236	 -12.483	 -0.153547	 -17.7363	 -3	 0	 -10.0796	 133659	 133658	 133659	 133661	 133667	 133680	 133703	 133736	 133891	 135419	 138339	 142024	 146259	 151014	 156356	 162504	 169552	 177234	 185738	 0	 
2.5	 -267	 0	 -70	 -252.997	 -0.126178	 -70.0025	 -238.995	 -0.252356	 -70.0025	 -224.992	 -0.378534	 -70.0025	 -210.99	 -0.504712	 -70.0025	 -196.987	 -0.63089	 -70.0025	 -182.984	 -0.757068	 -70.0025	 -168.982	 -0.883246	 -70.0025	 -154.979	 -1.00942	 -70.0016	 -140.984	 -1.13554	 -69.5505	 -127.141	 -1.26026	 -67.4413	 -113.476	 -1.38324	 -64.3856	 -99.9561	 -1.50326	 -60.7387	 -86.5846	 -1.6092	 -56.5808	 -73.3837	 -1.64649	 -51.9079	 -60.4223	 -1.47079	 -46.6094	 -47.8424	 -1.02445	 -40.4729	 -35.6359	 -0.677624	 -33.6178	 -23.8051	 -0.46656	 -26.1274	 -12.5288	 -0.132514	 -17.8294	 -3	 0	 -10.0871	 131857	 131860	 131865	 131877	 131895	 131924	 131966	 132024	 132167	 133630	 136497	 140184	 144441	 149229	 154635	 160859	 167946	 175642	 184154	 0	 
