Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Node11px 	 Node11py 	 Node11pz 	 Node12px 	 Node12py 	 Node12pz 	 Node13px 	 Node13py 	 Node13pz 	 Node14px 	 Node14py 	 Node14pz 	 Node15px 	 Node15py 	 Node15pz 	 Node16px 	 Node16py 	 Node16pz 	 Node17px 	 Node17py 	 Node17pz 	 Node18px 	 Node18py 	 Node18pz 	 Node19px 	 Node19py 	 Node19pz 	 Node20px 	 Node20py 	 Node20pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 Seg10Te 	 Seg11Te 	 Seg12Te 	 Seg13Te 	 Seg14Te 	 Seg15Te 	 Seg16Te 	 Seg17Te 	 Seg18Te 	 Seg19Te 	 
0	 133.5	 231.23	 -70	 126.386	 219.161	 -70.0025	 119.273	 207.093	 -70.0025	 112.159	 195.024	 -70.0025	 105.046	 182.956	 -70.0025	 97.9324	 170.887	 -70.0006	 90.8222	 158.824	 -69.5771	 83.7262	 146.785	 -68.5947	 76.6554	 134.789	 -67.0605	 69.6206	 122.854	 -64.9822	 62.632	 110.998	 -62.3668	 55.6996	 99.2363	 -59.2246	 48.8321	 87.5851	 -55.571	 42.0372	 76.057	 -51.4242	 35.322	 64.6642	 -46.8006	 28.6936	 53.4185	 -41.7143	 22.1578	 42.3302	 -36.1819	 15.719	 31.4064	 -30.2244	 9.38061	 20.6528	 -23.863	 3.14584	 10.0751	 -17.1156	 -2.98258	 -0.322232	 -10	 375612	 375611	 375611	 375610	 375610	 375780	 376533	 377880	 379814	 382326	 385409	 389050	 393227	 397921	 403118	 408802	 414954	 421550	 428567	 435988	 
0.2	 133.5	 231.23	 -70	 126.387	 219.163	 -70.0025	 119.275	 207.096	 -70.0025	 112.162	 195.029	 -70.0025	 105.05	 182.962	 -70.0025	 97.9381	 170.897	 -70.0008	 90.8298	 158.837	 -69.5787	 83.7361	 146.802	 -68.5984	 76.6679	 134.81	 -67.067	 69.6359	 122.88	 -64.9911	 62.6502	 111.028	 -62.379	 55.7208	 99.2721	 -59.2409	 48.8561	 87.6258	 -55.5921	 42.0639	 76.1022	 -51.4516	 35.3513	 64.7139	 -46.834	 28.7257	 53.473	 -41.7534	 22.1925	 42.389	 -36.2275	 15.756	 31.469	 -30.2777	 9.41993	 20.7189	 -23.9244	 3.27524	 10.1386	 -17.1143	 1.5	 2.598	 -10	 315324	 306595	 289831	 266456	 238595	 208994	 180855	 156371	 137029	 123232	 114424	 109486	 107205	 106604	 107070	 108288	 110116	 112495	 115416	 0	 
0.3	 133.5	 231.23	 -70	 126.395	 219.176	 -70.0025	 119.29	 207.122	 -70.0025	 112.185	 195.067	 -70.0025	 105.078	 183.011	 -70.0025	 97.9716	 170.954	 -70.0018	 90.8668	 158.9	 -69.6209	 83.7761	 146.87	 -68.6471	 76.7099	 134.882	 -67.1227	 69.6793	 122.954	 -65.053	 62.6946	 111.104	 -62.4472	 55.7657	 99.3484	 -59.3158	 48.9014	 87.7026	 -55.6737	 42.1091	 76.179	 -51.5405	 35.3965	 64.7905	 -46.9293	 28.7705	 53.5492	 -41.8538	 22.2368	 42.4642	 -36.3334	 15.7994	 31.5427	 -30.3894	 9.46631	 20.7902	 -24.0383	 3.53115	 10.199	 -17.062	 1.5	 2.598	 -10.0003	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2942.18	 9549.93	 19390.7	 32054.8	 46457.6	 61355.6	 75754.6	 89084.8	 101295	 0	 
0.4	 133.5	 231.23	 -70	 126.4	 219.185	 -70.0025	 119.3	 207.139	 -70.0025	 112.199	 195.092	 -70.0025	 105.097	 183.043	 -70.0025	 97.9944	 170.992	 -70.0023	 90.8914	 158.942	 -69.7324	 83.8029	 146.915	 -68.7628	 76.738	 134.929	 -67.2427	 69.7077	 123.002	 -65.1765	 62.7225	 111.151	 -62.574	 55.793	 99.3947	 -59.4459	 48.9281	 87.7478	 -55.8071	 42.135	 76.2229	 -51.6774	 35.4217	 64.8333	 -47.0689	 28.7954	 53.5913	 -41.9954	 22.2611	 42.5055	 -36.4773	 15.8234	 31.5831	 -30.536	 9.50207	 20.8284	 -24.1777	 3.82472	 10.2366	 -16.9919	 1.5	 2.598	 -10.0009	 0	 0	 0	 0	 0	 0	 0	 0	 0	 11913	 19875.1	 27613.3	 35167.4	 42685	 50275.9	 57953	 65676.5	 73420	 81421.9	 0	 
0.5	 133.5	 231.23	 -70	 126.404	 219.191	 -70.0025	 119.307	 207.151	 -70.0025	 112.209	 195.108	 -70.0025	 105.11	 183.064	 -70.0025	 98.0085	 171.016	 -70.0024	 90.9053	 158.965	 -69.903	 83.8166	 146.939	 -68.9348	 76.7502	 134.95	 -67.4161	 69.7188	 123.021	 -65.3504	 62.7334	 111.17	 -62.7485	 55.8037	 99.4128	 -59.6212	 48.9384	 87.7654	 -55.9833	 42.145	 76.2399	 -51.8548	 35.4315	 64.8499	 -47.2467	 28.8049	 53.6075	 -42.173	 22.2705	 42.5213	 -36.6553	 15.8329	 31.5982	 -30.7141	 9.53654	 20.84	 -24.3362	 4.11921	 10.2616	 -16.9323	 1.5	 2.598	 -10.0018	 0	 0	 0	 0	 0	 0	 0	 0	 18843.1	 25846.4	 33191	 40868.6	 48812.1	 56910.3	 65064.4	 73241.9	 81496.5	 89950.2	 99156.1	 0	 
0.6	 133.5	 231.23	 -70	 126.405	 219.193	 -70.0025	 119.309	 207.154	 -70.0025	 112.212	 195.114	 -70.0025	 105.113	 183.069	 -70.0025	 98.0112	 171.021	 -70.0025	 90.9067	 158.967	 -70.0051	 83.8122	 146.931	 -69.1462	 76.7451	 134.941	 -67.6264	 69.7138	 123.012	 -65.5592	 62.7285	 111.161	 -62.956	 55.7989	 99.4047	 -59.8275	 48.9338	 87.7576	 -56.1886	 42.1405	 76.2323	 -52.0592	 35.4272	 64.8426	 -47.4499	 28.8009	 53.6006	 -42.3747	 22.2666	 42.5147	 -36.8558	 15.8308	 31.5914	 -30.9125	 9.58021	 20.8282	 -24.4977	 4.40774	 10.2786	 -16.8803	 1.5	 2.598	 -10.0031	 0	 0	 0	 0	 0	 0	 0	 15911.8	 21510.1	 27494.4	 34098.7	 41601.4	 50132.5	 59551.2	 69491.5	 79525.5	 89336.3	 98837.1	 108741	 0	 
0.7	 133.5	 231.23	 -70	 126.404	 219.192	 -70.0025	 119.308	 207.152	 -70.0025	 112.209	 195.109	 -70.0025	 105.108	 183.062	 -70.0025	 98.0042	 171.009	 -70.0025	 90.8962	 158.95	 -70.0033	 83.7939	 146.9	 -69.3835	 76.7267	 134.91	 -67.8618	 69.6955	 122.981	 -65.7916	 62.7103	 111.13	 -63.1855	 55.7808	 99.374	 -60.0543	 48.9159	 87.7271	 -56.4129	 42.1228	 76.2023	 -52.2809	 35.4098	 64.8132	 -47.6689	 28.784	 53.572	 -42.5911	 22.2502	 42.4868	 -37.0699	 15.819	 31.5635	 -31.1216	 9.63853	 20.7937	 -24.6502	 4.67565	 10.2861	 -16.8379	 1.5	 2.598	 -10.0045	 0	 0	 0	 0	 0	 0	 24743.2	 29764.8	 35433.4	 41595.4	 48173.6	 55018.2	 61952.5	 68861.5	 75750	 82727.4	 89950.7	 97619.2	 106529	 0	 
0.8	 133.5	 231.23	 -70	 126.401	 219.186	 -70.0025	 119.301	 207.14	 -70.0025	 112.198	 195.09	 -70.0025	 105.092	 183.034	 -70.0025	 97.9827	 170.972	 -70.0025	 90.8732	 158.911	 -70.0026	 83.7663	 146.853	 -69.6338	 76.6989	 134.863	 -68.1118	 69.6679	 122.934	 -66.0381	 62.6829	 111.084	 -63.4283	 55.7538	 99.3281	 -60.2937	 48.8892	 87.6818	 -56.6492	 42.0966	 76.1577	 -52.514	 35.3841	 64.7695	 -47.8985	 28.7588	 53.5292	 -42.8177	 22.2259	 42.4449	 -37.2934	 15.803	 31.521	 -31.3368	 9.7165	 20.7434	 -24.7896	 4.91306	 10.2857	 -16.8122	 1.5	 2.598	 -10.0063	 0	 0	 0	 0	 41615.4	 42965.2	 41731.4	 42013.2	 44815.3	 49285.9	 54816.9	 61025.7	 67665.6	 74542.2	 81504.6	 88471.6	 95461.9	 102687	 111034	 0	 
0.9	 133.5	 231.23	 -70	 126.392	 219.171	 -70.0025	 119.283	 207.11	 -70.0025	 112.173	 195.048	 -70.0025	 105.063	 182.985	 -70.0025	 97.9536	 170.923	 -70.0025	 90.8438	 158.861	 -70.0024	 83.7344	 146.799	 -69.8858	 76.6664	 134.808	 -68.3698	 69.6354	 122.879	 -66.2923	 62.6506	 111.029	 -63.6788	 55.7216	 99.2736	 -60.5405	 48.8573	 87.6278	 -56.8926	 42.0651	 76.1044	 -52.7538	 35.3532	 64.7171	 -48.1348	 28.7284	 53.4777	 -43.0507	 22.1967	 42.3942	 -37.523	 15.7882	 31.4686	 -31.554	 9.81676	 20.6838	 -24.9131	 5.11525	 10.279	 -16.8067	 1.5	 2.598	 -10.0082	 0	 40585.4	 68834.5	 70785.5	 70609.6	 68159	 65475	 64492.4	 66054.3	 68908.6	 72254.8	 75692.1	 79249.2	 83193.8	 87800.6	 93199.1	 99359.1	 106305	 114532	 0	 
1	 133.5	 231.23	 -70	 126.389	 219.165	 -70.0025	 119.277	 207.1	 -70.0025	 112.166	 195.035	 -70.0025	 105.054	 182.97	 -70.0025	 97.9428	 170.905	 -70.0025	 90.8314	 158.84	 -70.0025	 83.72	 146.775	 -70.0046	 76.6429	 134.768	 -68.6296	 69.6104	 122.837	 -66.5504	 62.6243	 110.984	 -63.9339	 55.6943	 99.2273	 -60.7927	 48.8292	 87.58	 -57.1419	 42.0364	 76.0556	 -52.9996	 35.3241	 64.6677	 -48.3772	 28.6992	 53.4279	 -43.2901	 22.1688	 42.344	 -37.7585	 15.7821	 31.4141	 -31.7715	 9.94108	 20.6246	 -25.0213	 5.28104	 10.27	 -16.826	 1.5	 2.598	 -10.0104	 206569	 206019	 205320	 204885	 204732	 204426	 203305	 201671	 197822	 192078	 184268	 175090	 165776	 157533	 151063	 146484	 143598	 142437	 143547	 0	 
1.1	 133.5	 231.23	 -70	 126.389	 219.165	 -70.0025	 119.278	 207.101	 -70.0025	 112.167	 195.037	 -70.0025	 105.056	 182.972	 -70.0025	 97.9445	 170.908	 -70.0025	 90.8334	 158.843	 -70.0025	 83.7224	 146.779	 -70.0014	 76.6346	 134.754	 -68.8688	 69.6017	 122.822	 -66.7995	 62.6158	 110.97	 -64.1832	 55.6859	 99.213	 -61.0422	 48.8206	 87.5656	 -57.3918	 42.0277	 76.0409	 -53.2491	 35.3151	 64.6525	 -48.6262	 28.6899	 53.4118	 -43.5389	 22.1624	 42.3258	 -38.0047	 15.8127	 31.3878	 -31.9898	 10.1127	 20.6006	 -25.113	 5.41729	 10.2873	 -16.8826	 1.5	 2.598	 -10.0128	 178776	 178503	 177960	 177158	 176118	 174880	 173509	 172679	 172493	 173428	 175288	 178142	 182008	 186844	 192539	 198920	 205811	 213485	 222451	 0	 
1.2	 133.5	 231.23	 -70	 126.389	 219.166	 -70.0025	 119.279	 207.103	 -70.0025	 112.168	 195.039	 -70.0025	 105.058	 182.975	 -70.0025	 97.9469	 170.912	 -70.0025	 90.8362	 158.848	 -70.0025	 83.7255	 146.784	 -70.0009	 76.6301	 134.746	 -69.0833	 69.5955	 122.812	 -67.0399	 62.6099	 110.96	 -64.4245	 55.6802	 99.2032	 -61.284	 48.8151	 87.5561	 -57.6343	 42.0225	 76.032	 -53.4915	 35.3101	 64.6439	 -48.8688	 28.6854	 53.4032	 -43.782	 22.1658	 42.3153	 -38.2437	 15.878	 31.3673	 -32.1833	 10.323	 20.6	 -25.1594	 5.51265	 10.3223	 -16.9518	 1.5	 2.598	 -10.0157	 138013	 138262	 138749	 139449	 140329	 141350	 142468	 143957	 146267	 149513	 153257	 157438	 162022	 166986	 172316	 178009	 184142	 191253	 199473	 0	 
1.3	 133.5	 231.23	 -70	 126.39	 219.167	 -70.0025	 119.279	 207.103	 -70.0025	 112.169	 195.04	 -70.0025	 105.058	 182.976	 -70.0025	 97.9477	 170.913	 -70.0025	 90.8373	 158.85	 -70.0025	 83.7268	 146.786	 -70.0011	 76.6258	 134.739	 -69.2797	 69.5884	 122.8	 -67.277	 62.6028	 110.948	 -64.6635	 55.6734	 99.1917	 -61.5232	 48.8085	 87.5449	 -57.8738	 42.0161	 76.0212	 -53.7306	 35.3041	 64.6336	 -49.1078	 28.6806	 53.3928	 -44.0209	 22.1746	 42.3015	 -38.4745	 15.9698	 31.3422	 -32.3501	 10.5395	 20.6098	 -25.1774	 5.571	 10.3629	 -17.0263	 1.5	 2.598	 -10.0191	 124244	 124272	 124331	 124433	 124591	 124822	 125145	 125749	 127400	 130217	 133751	 137953	 142812	 148312	 154434	 161161	 168580	 177147	 186682	 0	 
1.4	 133.5	 231.23	 -70	 126.389	 219.167	 -70.0025	 119.279	 207.103	 -70.0025	 112.168	 195.04	 -70.0025	 105.058	 182.976	 -70.0025	 97.9475	 170.913	 -70.0025	 90.837	 158.849	 -70.0025	 83.7264	 146.786	 -70.0014	 76.6212	 134.731	 -69.462	 69.5799	 122.785	 -67.5127	 62.5939	 110.933	 -64.9029	 55.6644	 99.1765	 -61.7624	 48.7996	 87.5298	 -58.1127	 42.0074	 76.0063	 -53.9686	 35.2955	 64.6188	 -49.3451	 28.6742	 53.3773	 -44.2569	 22.1889	 42.2806	 -38.697	 16.0829	 31.3114	 -32.4919	 10.7412	 20.6244	 -25.1864	 5.6034	 10.4065	 -17.1043	 1.5	 2.598	 -10.0229	 128812	 128841	 128900	 128988	 129107	 129258	 129442	 129756	 131080	 133582	 136710	 140372	 144544	 149212	 154358	 159987	 166258	 173593	 181846	 0	 
1.5	 133.5	 231.23	 -70	 126.389	 219.166	 -70.0025	 119.279	 207.103	 -70.0025	 112.168	 195.039	 -70.0025	 105.057	 182.975	 -70.0025	 97.9469	 170.912	 -70.0025	 90.8362	 158.848	 -70.0025	 83.7256	 146.784	 -70.0016	 76.6175	 134.725	 -69.6277	 69.5714	 122.771	 -67.7453	 62.5847	 110.917	 -65.1423	 55.6551	 99.1608	 -62.0018	 48.7902	 87.514	 -58.3517	 41.9981	 75.9906	 -54.2067	 35.2867	 64.6031	 -49.5823	 28.6692	 53.3603	 -44.4917	 22.2137	 42.2561	 -38.9117	 16.2153	 31.2813	 -32.612	 10.9181	 20.6437	 -25.2025	 5.62359	 10.4556	 -17.184	 1.5	 2.598	 -10.0271	 139097	 139050	 138959	 138827	 138658	 138457	 138232	 138038	 138858	 140944	 143677	 146932	 150689	 154934	 159654	 164868	 170798	 177787	 185750	 0	 
1.6	 133.5	 231.23	 -70	 126.389	 219.166	 -70.0025	 119.279	 207.103	 -70.0025	 112.168	 195.039	 -70.0025	 105.057	 182.975	 -70.0025	 97.9467	 170.911	 -70.0025	 90.836	 158.848	 -70.0025	 83.7254	 146.784	 -70.0019	 76.6156	 134.722	 -69.7735	 69.5641	 122.758	 -67.9721	 62.5762	 110.903	 -65.3809	 55.6465	 99.1461	 -62.2409	 48.7816	 87.4993	 -58.5903	 41.9896	 75.9761	 -54.4445	 35.2788	 64.5885	 -49.8192	 28.6678	 53.3435	 -44.7247	 22.2529	 42.2298	 -39.1166	 16.3629	 31.2569	 -32.7119	 11.0653	 20.6671	 -25.2344	 5.64378	 10.5111	 -17.2602	 1.5	 2.598	 -10.0317	 142076	 142039	 141965	 141857	 141718	 141551	 141361	 141170	 141984	 144120	 146945	 150288	 154120	 158423	 163187	 168444	 174478	 181522	 189515	 0	 
1.7	 133.5	 231.23	 -70	 126.389	 219.166	 -70.0025	 119.279	 207.103	 -70.0025	 112.168	 195.039	 -70.0025	 105.058	 182.975	 -70.0025	 97.9469	 170.912	 -70.0025	 90.8363	 158.848	 -70.0025	 83.7256	 146.784	 -70.0021	 76.6152	 134.721	 -69.8997	 69.5577	 122.747	 -68.1915	 62.5682	 110.889	 -65.6178	 55.6384	 99.1323	 -62.4791	 48.7736	 87.4857	 -58.8282	 41.9818	 75.9626	 -54.6818	 35.2722	 64.5747	 -50.0555	 28.6714	 53.3265	 -44.955	 22.3088	 42.202	 -39.3091	 16.5186	 31.2403	 -32.7952	 11.1805	 20.6929	 -25.2866	 5.67327	 10.5712	 -17.3274	 1.5	 2.598	 -10.0365	 138537	 138522	 138493	 138451	 138399	 138341	 138279	 138220	 139110	 141345	 144333	 147862	 151893	 156410	 161404	 166931	 173314	 180673	 188889	 0	 
1.8	 133.5	 231.23	 -70	 126.389	 219.166	 -70.0025	 119.279	 207.103	 -70.0025	 112.168	 195.039	 -70.0025	 105.058	 182.976	 -70.0025	 97.9472	 170.912	 -70.0025	 90.8366	 158.849	 -70.0025	 83.7261	 146.785	 -70.0023	 76.6156	 134.722	 -70.0031	 69.5518	 122.737	 -68.4031	 62.5601	 110.876	 -65.8534	 55.6302	 99.1184	 -62.7171	 48.7655	 87.4719	 -59.0658	 41.974	 75.949	 -54.9188	 35.2665	 64.5606	 -50.2911	 28.6808	 53.3077	 -45.1817	 22.3808	 42.1722	 -39.4876	 16.673	 31.2309	 -32.8679	 11.2647	 20.7188	 -25.36	 5.71716	 10.6327	 -17.3838	 1.5	 2.598	 -10.0418	 133328	 133332	 133341	 133350	 133315	 133018	 131661	 127555	 120077	 129950	 137615	 142951	 147563	 152323	 157503	 163251	 169907	 177515	 185839	 0	 
1.9	 133.5	 231.23	 -70	 126.39	 219.167	 -70.0025	 119.28	 207.104	 -70.0025	 112.169	 195.041	 -70.0025	 105.059	 182.978	 -70.0025	 97.949	 170.915	 -70.0025	 90.8388	 158.852	 -70.0025	 83.7285	 146.789	 -70.0024	 76.6183	 134.726	 -70.0015	 69.5432	 122.723	 -68.6083	 62.549	 110.857	 -66.0879	 55.6188	 99.0991	 -62.9549	 48.7544	 87.4531	 -59.3031	 41.9636	 75.9306	 -55.1552	 35.2596	 64.5415	 -50.5253	 28.6945	 53.2827	 -45.4032	 22.465	 42.1377	 -39.6515	 16.8159	 31.2241	 -32.9371	 11.3208	 20.7415	 -25.4518	 5.77517	 10.6906	 -17.4306	 1.5	 2.598	 -10.0473	 102001	 102260	 102816	 103723	 105017	 106685	 108658	 110818	 113604	 117294	 121711	 126468	 131502	 136813	 142441	 148536	 155435	 163190	 171560	 0	 
2	 133.5	 231.23	 -70	 126.39	 219.167	 -70.0025	 119.279	 207.104	 -70.0025	 112.169	 195.04	 -70.0025	 105.059	 182.977	 -70.0025	 97.9483	 170.914	 -70.0025	 90.838	 158.851	 -70.0025	 83.7277	 146.788	 -70.0025	 76.6173	 134.725	 -70.001	 69.5329	 122.705	 -68.8066	 62.5353	 110.833	 -66.3229	 55.6047	 99.0751	 -63.1942	 48.7404	 87.4293	 -59.5417	 41.9503	 75.907	 -55.3924	 35.2513	 64.5165	 -50.7591	 28.7124	 53.2503	 -45.6202	 22.5562	 42.0984	 -39.8038	 16.9398	 31.2159	 -33.0121	 11.3553	 20.7587	 -25.5578	 5.84227	 10.7402	 -17.474	 1.5	 2.598	 -10.0532	 114882	 114866	 114837	 114799	 114759	 114727	 114711	 114720	 115189	 116834	 119566	 122935	 126877	 131389	 136505	 142384	 149297	 157221	 165815	 0	 
2.1	 133.5	 231.23	 -70	 126.389	 219.167	 -70.0025	 119.279	 207.103	 -70.0025	 112.168	 195.04	 -70.0025	 105.058	 182.976	 -70.0025	 97.9474	 170.913	 -70.0025	 90.8369	 158.849	 -70.0025	 83.7264	 146.786	 -70.0025	 76.6159	 134.722	 -70.0009	 69.5238	 122.69	 -68.9936	 62.5218	 110.81	 -66.5573	 55.5902	 99.0506	 -63.4348	 48.726	 87.4046	 -59.7818	 41.9368	 75.882	 -55.631	 35.2444	 64.489	 -50.9932	 28.737	 53.214	 -45.8331	 22.6523	 42.0584	 -39.9481	 17.0418	 31.2073	 -33.101	 11.3774	 20.7734	 -25.674	 5.91394	 10.7824	 -17.5226	 1.5	 2.598	 -10.0593	 129544	 129516	 129459	 129375	 129264	 129125	 128960	 128768	 128889	 130234	 132765	 135894	 139514	 143602	 148184	 153441	 159613	 166626	 174199	 0	 
2.2	 133.5	 231.23	 -70	 126.389	 219.166	 -70.0025	 119.279	 207.103	 -70.0025	 112.168	 195.039	 -70.0025	 105.058	 182.975	 -70.0025	 97.947	 170.912	 -70.0025	 90.8364	 158.848	 -70.0025	 83.7258	 146.785	 -70.0025	 76.6152	 134.721	 -70.001	 69.5173	 122.679	 -69.1625	 62.5097	 110.79	 -66.7878	 55.577	 99.0281	 -63.675	 48.7128	 87.3819	 -60.0221	 41.925	 75.8587	 -55.8698	 35.2419	 64.4623	 -51.2264	 28.7722	 53.1774	 -46.04	 22.7528	 42.0233	 -40.0852	 17.1213	 31.202	 -33.2077	 11.3975	 20.7904	 -25.7947	 5.98628	 10.8207	 -17.582	 1.5	 2.598	 -10.0658	 137375	 137331	 137245	 137117	 136950	 136747	 136509	 136240	 136190	 137463	 140038	 143258	 146984	 151192	 155921	 161384	 167782	 174976	 182849	 0	 
2.3	 133.5	 231.23	 -70	 126.389	 219.166	 -70.0025	 119.279	 207.103	 -70.0025	 112.168	 195.039	 -70.0025	 105.058	 182.975	 -70.0025	 97.947	 170.912	 -70.0025	 90.8364	 158.848	 -70.0025	 83.7258	 146.785	 -70.0025	 76.6152	 134.721	 -70.0012	 69.5133	 122.672	 -69.3102	 62.499	 110.772	 -67.0122	 55.5647	 99.0073	 -63.9132	 48.7006	 87.3606	 -60.2614	 41.9151	 75.8367	 -56.1076	 35.2448	 64.4357	 -51.4569	 28.8185	 53.1407	 -46.2385	 22.8536	 41.9936	 -40.2159	 17.1777	 31.1999	 -33.3315	 11.4225	 20.8098	 -25.9123	 6.0531	 10.8558	 -17.6532	 1.5	 2.598	 -10.0725	 136771	 136753	 136719	 136669	 136606	 136533	 136452	 136366	 136445	 137907	 140737	 144272	 148337	 152901	 158019	 163911	 170726	 178246	 186541	 0	 
2.4	 133.5	 231.23	 -70	 126.389	 219.166	 -70.0025	 119.279	 207.103	 -70.0025	 112.168	 195.039	 -70.0025	 105.058	 182.976	 -70.0025	 97.9472	 170.912	 -70.0025	 90.8366	 158.849	 -70.0025	 83.726	 146.785	 -70.0025	 76.6155	 134.721	 -70.0014	 69.5107	 122.668	 -69.4381	 62.4891	 110.755	 -67.2295	 55.5527	 98.9867	 -64.1494	 48.6887	 87.3395	 -60.4994	 41.9065	 75.8142	 -56.3438	 35.253	 64.4075	 -51.6834	 28.8746	 53.1029	 -46.4274	 22.9493	 41.9682	 -40.3431	 17.2127	 31.1998	 -33.4693	 11.4561	 20.8301	 -26.0229	 6.10866	 10.8875	 -17.7359	 1.5	 2.598	 -10.0796	 133682	 133681	 133681	 133684	 133690	 133703	 133725	 133758	 133913	 135441	 138362	 142046	 146281	 151035	 156377	 162524	 169571	 177252	 185756	 0	 
2.5	 133.5	 231.23	 -70	 126.389	 219.166	 -70.0025	 119.279	 207.103	 -70.0025	 112.168	 195.039	 -70.0025	 105.058	 182.976	 -70.0025	 97.9473	 170.912	 -70.0025	 90.8367	 158.849	 -70.0025	 83.7262	 146.785	 -70.0025	 76.6157	 134.722	 -70.0016	 69.5088	 122.664	 -69.5495	 62.4795	 110.739	 -67.4394	 55.5404	 98.9657	 -64.3834	 48.6767	 87.3174	 -60.7365	 41.8992	 75.7903	 -56.5786	 35.2665	 64.3766	 -51.9058	 28.9379	 53.0637	 -46.6076	 23.0344	 41.9459	 -40.4715	 17.2314	 31.2011	 -33.6168	 11.4987	 20.8496	 -26.1267	 6.14977	 10.9167	 -17.8291	 1.5	 2.598	 -10.0871	 131861	 131864	 131870	 131881	 131900	 131929	 131971	 132029	 132173	 133637	 136505	 140193	 144450	 149239	 154645	 160870	 167958	 175653	 184166	 0	 
2.6	 133.5	 231.23	 -70	 126.389	 219.166	 -70.0025	 119.279	 207.103	 -70.0025	 112.168	 195.039	 -70.0025	 105.058	 182.976	 -70.0025	 97.9473	 170.912	 -70.0025	 90.8367	 158.849	 -70.0025	 83.7262	 146.785	 -70.0025	 76.6156	 134.722	 -70.0018	 69.5074	 122.662	 -69.6475	 62.4702	 110.723	 -67.6414	 55.5278	 98.9441	 -64.6154	 48.6645	 87.2942	 -60.9728	 41.8934	 75.7644	 -56.8119	 35.2854	 64.3426	 -52.1239	 29.0057	 53.0238	 -46.7804	 23.1054	 41.926	 -40.6052	 17.2405	 31.2031	 -33.7689	 11.5481	 20.8674	 -26.2266	 6.17649	 10.9451	 -17.9309	 1.50001	 2.598	 -10.0948	 132125	 132123	 132120	 132119	 132121	 132129	 132147	 132176	 132260	 133587	 136331	 139949	 144151	 148895	 154279	 160483	 167500	 175158	 183614	 0	 
2.7	 133.5	 231.23	 -70	 126.389	 219.166	 -70.0025	 119.279	 207.103	 -70.0025	 112.168	 195.039	 -70.0025	 105.058	 182.976	 -70.0025	 97.9472	 170.912	 -70.0025	 90.8366	 158.849	 -70.0025	 83.7261	 146.785	 -70.0025	 76.6155	 134.721	 -70.0019	 69.5062	 122.66	 -69.7344	 62.4614	 110.708	 -67.8349	 55.5152	 98.9223	 -64.845	 48.6526	 87.2702	 -61.2082	 41.8897	 75.7368	 -57.0438	 35.3102	 64.3061	 -52.3373	 29.0752	 52.9843	 -46.9479	 23.16	 41.9086	 -40.7473	 17.2468	 31.2058	 -33.9211	 11.6001	 20.8835	 -26.3262	 6.19163	 10.975	 -18.0381	 1.50001	 2.598	 -10.1029	 133503	 133496	 133482	 133463	 133443	 133423	 133407	 133396	 133418	 134594	 137202	 140738	 144879	 149572	 154927	 161095	 168022	 175658	 184084	 0	 
2.8	 133.5	 231.23	 -70	 126.389	 219.166	 -70.0025	 119.279	 207.103	 -70.0025	 112.168	 195.039	 -70.0025	 105.058	 182.976	 -70.0025	 97.9471	 170.912	 -70.0025	 90.8365	 158.848	 -70.0025	 83.726	 146.785	 -70.0025	 76.6154	 134.721	 -70.0021	 69.5055	 122.659	 -69.8122	 62.4535	 110.694	 -68.0191	 55.5029	 98.9006	 -65.0715	 48.6413	 87.2454	 -61.4426	 41.8889	 75.7075	 -57.2739	 35.3408	 64.2676	 -52.5459	 29.1433	 52.9465	 -47.1121	 23.1984	 41.894	 -40.8985	 17.256	 31.2088	 -34.0699	 11.6496	 20.8984	 -26.429	 6.19963	 11.0079	 -18.1466	 1.50001	 2.598	 -10.1112	 134725	 134715	 134695	 134667	 134634	 134599	 134564	 134532	 134516	 135561	 138049	 141518	 145615	 150280	 155629	 161778	 168635	 176269	 184701	 0	 
