  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.6236735E+06  0.0000000E+00  0.1295471E-01  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2648642E+07  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.1295471E-01  0.0000000E+00  0.2648641E+07  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
