
      1   5000   1250      1
    1  0.1708600E+00  0.1481333E-01 -0.1798033E+01  0.1142362E-01  0.9900526E-03 -0.9999343E+00  0.1936746E-02
    1  0.1696833E+00  0.2488000E-01 -0.1798033E+01  0.1134522E-01  0.1664454E-02 -0.9999343E+00  0.1976132E-02
    1  0.1678733E+00  0.3505667E-01 -0.1798033E+01  0.1122492E-01  0.2343119E-02 -0.9999343E+00  0.2014393E-02
    1  0.1654067E+00  0.4529000E-01 -0.1798033E+01  0.1106130E-01  0.3022593E-02 -0.9999342E+00  0.2049523E-02
    1  0.1622600E+00  0.5551667E-01 -0.1798033E+01  0.1084902E-01  0.3713192E-02 -0.9999343E+00  0.2081468E-02
    1  0.1584200E+00  0.6567001E-01 -0.1798033E+01  0.1059303E-01  0.4391028E-02 -0.9999342E+00  0.2109492E-02
    1  0.1538833E+00  0.7568333E-01 -0.1798033E+01  0.1028828E-01  0.5064679E-02 -0.9999343E+00  0.2134702E-02
    1  0.1486567E+00  0.8549000E-01 -0.1798033E+01  0.9942620E-02  0.5713758E-02 -0.9999342E+00  0.2155509E-02
    1  0.1427533E+00  0.9502000E-01 -0.1798033E+01  0.9545689E-02  0.6354738E-02 -0.9999343E+00  0.2172518E-02
    1  0.1361933E+00  0.1042000E+00 -0.1798033E+01  0.9105597E-02  0.6971059E-02 -0.9999342E+00  0.2183566E-02
    1  0.1290133E+00  0.1129667E+00 -0.1798033E+01  0.8629527E-02  0.7552511E-02 -0.9999343E+00  0.2191222E-02
    1  0.1212567E+00  0.1212567E+00 -0.1798033E+01  0.8108857E-02  0.8108857E-02 -0.9999343E+00  0.2191859E-02
    1  0.1129667E+00  0.1290133E+00 -0.1798033E+01  0.7552511E-02  0.8629527E-02 -0.9999343E+00  0.2191222E-02
    1  0.1042000E+00  0.1361933E+00 -0.1798033E+01  0.6971059E-02  0.9105597E-02 -0.9999342E+00  0.2183566E-02
    1  0.9502000E-01  0.1427533E+00 -0.1798033E+01  0.6354738E-02  0.9545689E-02 -0.9999343E+00  0.2172518E-02
    1  0.8549000E-01  0.1486567E+00 -0.1798033E+01  0.5713758E-02  0.9942620E-02 -0.9999342E+00  0.2155509E-02
    1  0.7568333E-01  0.1538833E+00 -0.1798033E+01  0.5064679E-02  0.1028828E-01 -0.9999343E+00  0.2134702E-02
    1  0.6567001E-01  0.1584200E+00 -0.1798033E+01  0.4391028E-02  0.1059303E-01 -0.9999342E+00  0.2109492E-02
    1  0.5551667E-01  0.1622600E+00 -0.1798033E+01  0.3713192E-02  0.1084902E-01 -0.9999343E+00  0.2081468E-02
    1  0.4529000E-01  0.1654067E+00 -0.1798033E+01  0.3022593E-02  0.1106130E-01 -0.9999342E+00  0.2049523E-02
    1  0.3505667E-01  0.1678733E+00 -0.1798033E+01  0.2343119E-02  0.1122492E-01 -0.9999343E+00  0.2014393E-02
    1  0.2488000E-01  0.1696833E+00 -0.1798033E+01  0.1664454E-02  0.1134522E-01 -0.9999343E+00  0.1976132E-02
    1  0.1481333E-01  0.1708600E+00 -0.1798033E+01  0.9900526E-03  0.1142362E-01 -0.9999343E+00  0.1936745E-02
    1  0.4906667E-02  0.1714367E+00 -0.1798033E+01  0.3347935E-03  0.1146116E-01 -0.9999343E+00  0.1894368E-02
    1 -0.4906667E-02  0.1714367E+00 -0.1798033E+01 -0.3347936E-03  0.1146116E-01 -0.9999343E+00  0.1894368E-02
    1 -0.1481333E-01  0.1708600E+00 -0.1798033E+01 -0.9900526E-03  0.1142362E-01 -0.9999343E+00  0.1936746E-02
    1 -0.2488000E-01  0.1696833E+00 -0.1798033E+01 -0.1664454E-02  0.1134522E-01 -0.9999343E+00  0.1976132E-02
    1 -0.3505667E-01  0.1678733E+00 -0.1798033E+01 -0.2343119E-02  0.1122492E-01 -0.9999343E+00  0.2014393E-02
    1 -0.4529000E-01  0.1654067E+00 -0.1798033E+01 -0.3022593E-02  0.1106130E-01 -0.9999342E+00  0.2049523E-02
    1 -0.5551667E-01  0.1622600E+00 -0.1798033E+01 -0.3713192E-02  0.1084902E-01 -0.9999343E+00  0.2081468E-02
    1 -0.6567001E-01  0.1584200E+00 -0.1798033E+01 -0.4391028E-02  0.1059303E-01 -0.9999342E+00  0.2109492E-02
    1 -0.7568333E-01  0.1538833E+00 -0.1798033E+01 -0.5064679E-02  0.1028828E-01 -0.9999343E+00  0.2134702E-02
    1 -0.8549000E-01  0.1486567E+00 -0.1798033E+01 -0.5713758E-02  0.9942620E-02 -0.9999342E+00  0.2155509E-02
    1 -0.9502000E-01  0.1427533E+00 -0.1798033E+01 -0.6354738E-02  0.9545689E-02 -0.9999343E+00  0.2172518E-02
    1 -0.1042000E+00  0.1361933E+00 -0.1798033E+01 -0.6971059E-02  0.9105597E-02 -0.9999342E+00  0.2183566E-02
    1 -0.1129667E+00  0.1290133E+00 -0.1798033E+01 -0.7552511E-02  0.8629527E-02 -0.9999343E+00  0.2191222E-02
    1 -0.1212567E+00  0.1212567E+00 -0.1798033E+01 -0.8108857E-02  0.8108857E-02 -0.9999343E+00  0.2191859E-02
    1 -0.1290133E+00  0.1129667E+00 -0.1798033E+01 -0.8629527E-02  0.7552511E-02 -0.9999343E+00  0.2191222E-02
    1 -0.1361933E+00  0.1042000E+00 -0.1798033E+01 -0.9105597E-02  0.6971059E-02 -0.9999342E+00  0.2183566E-02
    1 -0.1427533E+00  0.9502000E-01 -0.1798033E+01 -0.9545689E-02  0.6354738E-02 -0.9999343E+00  0.2172518E-02
    1 -0.1486567E+00  0.8549000E-01 -0.1798033E+01 -0.9942620E-02  0.5713758E-02 -0.9999342E+00  0.2155509E-02
    1 -0.1538833E+00  0.7568333E-01 -0.1798033E+01 -0.1028828E-01  0.5064679E-02 -0.9999343E+00  0.2134702E-02
    1 -0.1584200E+00  0.6567001E-01 -0.1798033E+01 -0.1059303E-01  0.4391028E-02 -0.9999342E+00  0.2109492E-02
    1 -0.1622600E+00  0.5551667E-01 -0.1798033E+01 -0.1084902E-01  0.3713192E-02 -0.9999343E+00  0.2081468E-02
    1 -0.1654067E+00  0.4529000E-01 -0.1798033E+01 -0.1106130E-01  0.3022593E-02 -0.9999342E+00  0.2049523E-02
    1 -0.1678733E+00  0.3505667E-01 -0.1798033E+01 -0.1122492E-01  0.2343119E-02 -0.9999343E+00  0.2014393E-02
    1 -0.1696833E+00  0.2488000E-01 -0.1798033E+01 -0.1134522E-01  0.1664454E-02 -0.9999343E+00  0.1976132E-02
    1 -0.1708600E+00  0.1481333E-01 -0.1798033E+01 -0.1142362E-01  0.9900526E-03 -0.9999343E+00  0.1936745E-02
    1  0.4015384E+00  0.3481000E-01 -0.1791994E+01  0.3452864E-01  0.2997526E-02 -0.9993992E+00  0.5958848E-02
    1  0.3987880E+00  0.5846979E-01 -0.1791993E+01  0.3429277E-01  0.5028127E-02 -0.9993992E+00  0.6083331E-02
    1  0.3945274E+00  0.8238895E-01 -0.1791994E+01  0.3392851E-01  0.7081859E-02 -0.9993992E+00  0.6199545E-02
    1  0.3887233E+00  0.1064347E+00 -0.1791994E+01  0.3343218E-01  0.9145377E-02 -0.9993992E+00  0.6306540E-02
    1  0.3813297E+00  0.1304675E+00 -0.1791994E+01  0.3279376E-01  0.1122452E-01 -0.9993991E+00  0.6405751E-02
    1  0.3723111E+00  0.1543361E+00 -0.1791993E+01  0.3202101E-01  0.1327035E-01 -0.9993991E+00  0.6493628E-02
    1  0.3616415E+00  0.1778681E+00 -0.1791994E+01  0.3110018E-01  0.1530447E-01 -0.9993991E+00  0.6568985E-02
    1  0.3493607E+00  0.2009153E+00 -0.1791994E+01  0.3004913E-01  0.1727859E-01 -0.9993991E+00  0.6633882E-02
    1  0.3354806E+00  0.2233044E+00 -0.1791994E+01  0.2885788E-01  0.1920233E-01 -0.9993991E+00  0.6684092E-02
    1  0.3200769E+00  0.2448834E+00 -0.1791994E+01  0.2752558E-01  0.2106687E-01 -0.9993991E+00  0.6720312E-02
    1  0.3031999E+00  0.2654824E+00 -0.1791994E+01  0.2607777E-01  0.2283572E-01 -0.9993991E+00  0.6743102E-02
    1  0.2849736E+00  0.2849736E+00 -0.1791993E+01  0.2451093E-01  0.2451093E-01 -0.9993991E+00  0.6747670E-02
    1  0.2654824E+00  0.3031999E+00 -0.1791994E+01  0.2283572E-01  0.2607776E-01 -0.9993991E+00  0.6743103E-02
    1  0.2448834E+00  0.3200769E+00 -0.1791994E+01  0.2106687E-01  0.2752557E-01 -0.9993991E+00  0.6720313E-02
    1  0.2233044E+00  0.3354806E+00 -0.1791994E+01  0.1920232E-01  0.2885788E-01 -0.9993991E+00  0.6684093E-02
    1  0.2009153E+00  0.3493608E+00 -0.1791994E+01  0.1727859E-01  0.3004914E-01 -0.9993991E+00  0.6633882E-02
    1  0.1778681E+00  0.3616415E+00 -0.1791994E+01  0.1530445E-01  0.3110018E-01 -0.9993991E+00  0.6568984E-02
    1  0.1543361E+00  0.3723111E+00 -0.1791993E+01  0.1327035E-01  0.3202101E-01 -0.9993991E+00  0.6493627E-02
    1  0.1304675E+00  0.3813297E+00 -0.1791994E+01  0.1122454E-01  0.3279376E-01 -0.9993991E+00  0.6405752E-02
    1  0.1064347E+00  0.3887233E+00 -0.1791994E+01  0.9145396E-02  0.3343217E-01 -0.9993992E+00  0.6306540E-02
    1  0.8238897E-01  0.3945275E+00 -0.1791994E+01  0.7081860E-02  0.3392851E-01 -0.9993992E+00  0.6199544E-02
    1  0.5846980E-01  0.3987879E+00 -0.1791993E+01  0.5028127E-02  0.3429277E-01 -0.9993992E+00  0.6083331E-02
    1  0.3481000E-01  0.4015385E+00 -0.1791994E+01  0.2997506E-02  0.3452864E-01 -0.9993992E+00  0.5958849E-02
    1  0.1153199E-01  0.4028992E+00 -0.1791994E+01  0.9978432E-03  0.3464372E-01 -0.9993992E+00  0.5830165E-02
    1 -0.1153199E-01  0.4028992E+00 -0.1791994E+01 -0.9978432E-03  0.3464372E-01 -0.9993992E+00  0.5830165E-02
    1 -0.3481000E-01  0.4015384E+00 -0.1791994E+01 -0.2997526E-02  0.3452864E-01 -0.9993992E+00  0.5958848E-02
    1 -0.5846979E-01  0.3987880E+00 -0.1791993E+01 -0.5028127E-02  0.3429277E-01 -0.9993992E+00  0.6083331E-02
    1 -0.8238895E-01  0.3945274E+00 -0.1791994E+01 -0.7081859E-02  0.3392851E-01 -0.9993992E+00  0.6199545E-02
    1 -0.1064347E+00  0.3887233E+00 -0.1791994E+01 -0.9145377E-02  0.3343218E-01 -0.9993992E+00  0.6306540E-02
    1 -0.1304675E+00  0.3813297E+00 -0.1791994E+01 -0.1122452E-01  0.3279376E-01 -0.9993991E+00  0.6405751E-02
    1 -0.1543361E+00  0.3723111E+00 -0.1791993E+01 -0.1327035E-01  0.3202101E-01 -0.9993991E+00  0.6493628E-02
    1 -0.1778681E+00  0.3616415E+00 -0.1791994E+01 -0.1530447E-01  0.3110018E-01 -0.9993991E+00  0.6568985E-02
    1 -0.2009153E+00  0.3493607E+00 -0.1791994E+01 -0.1727859E-01  0.3004913E-01 -0.9993991E+00  0.6633882E-02
    1 -0.2233044E+00  0.3354806E+00 -0.1791994E+01 -0.1920233E-01  0.2885788E-01 -0.9993991E+00  0.6684092E-02
    1 -0.2448834E+00  0.3200769E+00 -0.1791994E+01 -0.2106687E-01  0.2752558E-01 -0.9993991E+00  0.6720312E-02
    1 -0.2654824E+00  0.3031999E+00 -0.1791994E+01 -0.2283572E-01  0.2607777E-01 -0.9993991E+00  0.6743102E-02
