
   18.0792942      -1.57079589       4.95121240E-05  -2.15111207E-03   179.560974      -3.14065790       1.37378884E-04  -9.20890248E-04   63.9431229      -1.57079601       5.06653833E-12   2.24553728    
   20097.0547       2.05888302E-08  -6.43730164E-06  -5.73124854E-15   2.07805634E-03   1.07354602E-07  -8.19563866E-06  -4.81205685E-14   71085.2578       8.54756976E-08  -5.23868948E-10  -4.67562185E-21
  -2.13384628E-05   2.36477490E-16   20097.0605       2.15665139E-08   1.09412372E-02  -5.91443551E-15  -71085.2188      -9.19634999E-08   2.07871199E-05   2.33812963E-15  -1.15183058E-04  -1.61242195E-13
  -7.68661499E-03  -7.82310963E-08  -8.62700939E-02  -8.68372126E-07   199516.547       5.59491491      0.112627685      -9.92480182E-07  -2.98538208E-02  -6.31995505E-08   9.60426405E-10   1.19371176E-14
  -4.26769257E-05  -2.05169210E-15  -70924.3984      -8.04890448E-08  0.192985266      -6.47698515E-14   294692.031       3.21510129E-07  -3.31163406E-04  -1.03783644E-14   3.29214614E-04   7.52772790E-13
   70924.4141       9.34478166E-08   9.29832458E-06   7.67702552E-14  -1.88512802E-02  -4.30533589E-07  -2.12728977E-04  -7.14223467E-14   294692.062       3.61178536E-07  -2.16241460E-08   7.23196707E-20
   1.45519152E-10  -1.29596039E-21  -1.13800714E-04  -5.28311224E-17  -2.14186002E-10   3.90106293E-20   3.27105139E-04   5.29142261E-14  -3.65434971E-09  -3.10522277E-20   6.69244173E-06  -1.01709084E-18
   72.2464600      -1.57079589       4.86540648E-06 -0.101241149       721.206116      -3.13787794       4.54164634E-04   3.13408923       255.451721      -1.57079601       2.92501648E-11   1.56333375    
   20104.4453       7.14955422E-06  -5.00679016E-06  -1.00213166E-13   3.64375114E-03   1.04298317E-06  -9.49949026E-05   7.39781554E-13   71108.1094       2.50893372E-05  -2.66300049E-09  -1.37259993E-18
   7.74860382E-06   3.19744223E-15   20104.4414       7.16995100E-06   1.52833238E-02  -6.62616609E-13  -71108.0469      -2.52470163E-05  -3.33040953E-05  -1.26818559E-13  -1.15197290E-04   5.26316892E-13
  -1.06849670E-02   4.41670409E-07  -3.90450954E-02   3.90613422E-06   200350.703       44.6521149      0.118028492      -9.03926630E-05  -3.68137360E-02   6.05285152E-07   1.13504939E-09   6.13908880E-14
   1.02996826E-04  -1.38982155E-13  -70947.2969      -2.35889656E-05  -3.86924744E-02  -2.98794323E-12   294763.188       7.47734375E-05   3.21805477E-04  -7.23687738E-14   3.29630013E-04  -1.49662628E-12
   70947.2656       2.48706874E-05   3.09944153E-06   4.98800999E-14  -5.01251221E-03   9.03246047E-08   2.67446041E-04  -3.20810036E-14   294763.125       8.06072348E-05   3.56230885E-08  -4.04624247E-18
  -1.67347025E-10  -2.22803554E-19  -1.13890717E-04   2.17133898E-14  -3.31510819E-10  -7.22688508E-20   3.27436544E-04   1.67273395E-13  -5.38238965E-09  -3.98088528E-19   6.69244173E-06  -2.63874364E-19
   162.287186      -1.57079577       1.99695191E-04  -3.13893318       1631.37585      -3.13331199       2.95466394E-04  -5.83516918E-02   573.562988      -1.57079589       2.42079117E-11  -1.76819193    
   20116.4375       1.18082316E-04  -9.53674316E-06   9.04876109E-13   2.16341019E-03   2.17425918E-06  -7.34329224E-05   4.88249415E-13   71146.5859       4.17492178E-04  -1.80443749E-09   1.36609465E-17
   5.36441803E-07   2.90327739E-13   20116.4316       1.15540919E-04  -1.57179683E-02  -1.41893816E-10  -71146.5391      -4.06555278E-04   1.12205744E-04   9.20063992E-14  -1.15262046E-04  -8.60926293E-13
  -8.33129883E-03   9.11951048E-08  -2.11362839E-02   3.93136397E-05   201435.625       150.093460      0.110122502      -1.66498037E-04  -2.36225128E-02  -1.35853884E-06   1.92085281E-09  -1.37106320E-12
  -6.41345978E-05   9.40047953E-13  -70986.0547      -4.22729296E-04  -2.38427073E-02  -1.00958519E-10   294884.500       1.46418938E-03   2.91466713E-05   9.87178308E-12   3.29710834E-04   7.45768031E-12
   70985.9609       4.15865245E-04   3.38554382E-05  -2.86235033E-12  -1.18598938E-02  -4.13137468E-06   2.78353691E-05   1.00952840E-11   294884.750       1.44084613E-03  -1.64145604E-08  -5.62050367E-17
  -3.74711817E-10   2.63461109E-19  -1.13955750E-04   5.24398342E-13   3.63797881E-12  -4.63077110E-19   3.27625283E-04  -2.55860285E-12  -1.34241418E-09  -7.48912628E-19   6.69188103E-06   1.84000338E-17
   287.855652      -1.57079542       7.51715910E-04   3.11578631       2917.64819      -3.12704229       5.66866482E-03   3.62640916E-04   1016.67065      -1.57079542       7.43254278E-11   1.66491270    
   20134.0645       8.85454065E-04   3.27825546E-06   5.32395482E-12   1.60455704E-03   4.59842931E-06  -2.03996897E-05  -1.60187610E-11   71200.3438       3.12690926E-03  -1.86264515E-09   2.68951543E-16
  -2.83718109E-05  -2.18619805E-12   20134.0566       8.82884488E-04   5.03179431E-03   9.43003120E-10  -71200.2031      -3.11116641E-03   3.77595425E-05   5.42627315E-12  -1.15426847E-04   1.58300307E-13
  -1.06544495E-02   5.86509714E-07  -2.60477066E-02  -6.04516281E-05   202660.531       353.755585     -0.166940570      -5.95941499E-04  -3.67965698E-02   1.28281117E-05  -1.16415322E-10  -7.42147663E-12
  -3.57627869E-05   2.32466858E-11  -71039.1250      -3.10568907E-03   3.56274098E-02   8.95670982E-10   295051.062       1.09604038E-02   2.79307365E-04   2.65004026E-11   3.30258044E-04   1.58736496E-10
   71039.1016       3.11427913E-03  -8.34465027E-06  -4.31100511E-12  -1.18479729E-02  -1.14622580E-05  -2.38597393E-04  -6.22128529E-11   295051.344       1.09822927E-02   9.28412192E-09   7.66053951E-17
   9.85892257E-10  -7.24111530E-19  -1.14068484E-04  -3.80746563E-12  -1.39152689E-10   1.41152964E-18   3.27935850E-04   1.65952876E-11   7.98536348E-10  -1.04957546E-18   6.69252768E-06  -1.32285529E-16
   448.448120      -1.57079446       7.01215875E-04  -2.84210034E-02   4587.53613      -3.11916542       5.17668901E-03  -3.13938904       1582.53223      -1.57079446       1.32467537E-10  -1.52546656    
   20156.4688       4.21738904E-03   2.09212303E-05  -2.31921145E-12   1.20258331E-03   7.52085862E-06  -7.77393579E-05   2.15038647E-11   71270.1797       1.49032250E-02  -2.13913154E-09   2.04003465E-16
   1.41263008E-05   4.24620322E-12   20156.4707       4.21560695E-03   2.51793861E-03   4.47361703E-09  -71270.0469      -1.48894461E-02  -4.88758087E-05   8.17948348E-11  -1.15606294E-04   4.79641049E-11
  -1.01661682E-02   1.91330901E-06  -2.67302990E-03   9.89846831E-06   203944.938       685.831177      0.138454050      -5.29926678E-04  -3.70750427E-02   1.79886811E-05   2.27009878E-09  -5.18411963E-12
   8.53538513E-05   2.01907813E-11  -71108.6094      -1.48282526E-02   7.23593086E-02   1.31993776E-08   295269.688       5.23450747E-02   2.03251839E-05   3.70425801E-10   3.30506155E-04   7.02192540E-11
   71108.6172       1.48509620E-02   4.24385071E-05   7.05313100E-11  -3.14550400E-02  -9.26005741E-05   3.21865082E-05  -9.71169742E-11   295270.000       5.24748601E-02  -3.99886630E-08  -1.31561422E-15
  -2.61934474E-10  -3.21194878E-19  -1.14211747E-04  -2.26704870E-11  -1.55978341E-10  -1.06281451E-17   3.28398164E-04   7.95844571E-11  -1.45337253E-09  -8.90705933E-18   6.69269411E-06  -3.02516652E-16
   643.427307      -1.57079172       3.05421156E-04  -3.09212971       6647.62402      -3.10978913       5.71137201E-03   3.10822296       2268.28369      -1.57079172       4.32638092E-11   3.09616947    
   20183.9922       1.50826899E-02   1.32322311E-05   2.05864110E-11   4.30774689E-03   2.70825403E-05   5.52833080E-06  -3.76305681E-10   71356.8203       5.33308275E-02  -4.40923031E-09   5.08593140E-15
   3.57627869E-07  -1.63709042E-12   20184.0039       1.50821935E-02  -9.73063707E-03   6.50118270E-09  -71356.7344      -5.33349104E-02  -3.37511301E-05  -3.37649895E-12  -1.15747396E-04   1.04589622E-10
  -8.09860229E-03   1.14154809E-05  -4.16105986E-02   2.13576248E-04   205223.422       1174.31702      0.127812773      -8.12813232E-04  -2.55928040E-02   3.37421880E-05  -1.86264515E-09  -4.09272616E-12
   2.33650208E-05   2.43435355E-10  -71195.5469      -5.31689599E-02  0.135806277       3.14822723E-09   295543.312      0.188016474       1.58250332E-04  -1.54950608E-10   3.30903917E-04   5.72514258E-10
   71195.4922       5.31661771E-02  -3.57627869E-06   7.49787385E-11  -1.35416985E-02  -5.57438507E-05  -9.39369202E-05  -4.97839214E-10   295543.344      0.187995866      -6.69388101E-09  -1.25899284E-14
  -1.30967237E-10  -2.52727521E-18  -1.14405775E-04  -6.91483398E-11  -2.90583557E-10   5.39564719E-17   3.29033297E-04   2.47951076E-10   1.53704605E-09  -4.49103610E-18   6.69218480E-06  -2.44666526E-16
   872.036133      -1.57078540       1.77955232E-03   2.20649932E-02   9102.94238      -3.09902740       2.59191263E-03   3.01279497       3070.38623      -1.57078540       1.09267206E-10   1.92793036    
