
   107700.383      -1.57009923       7.79720940E-05  -1.37356818       121.182762      -2.81589937       5.72012097E-04   1.55094671       83791.1094       1.57148349      0.154626548       1.57037854       17541.1309      -1.57009852       3.65021856E-06   2.15155268       7.77667537E-02   2.76669312       6.91204696E-05   2.30592918       11618.7793      -1.57008946       1.60376038E-02  -1.56989360    
   2514897.00       67.9836807       2.70963064E-04  -1.87414706E-08   1.51544189       9.13345779E-04  -9.71221924E-03   8.43405701E-08  -1677254.50      -52.1515846      -6.26437187       4.16325784E-05   321823.250       11.0759811       0.00000000      -5.96046434E-10 -0.533630371      -1.58896437E-04   1.19018555E-03   3.54647618E-08   205589.625       7.42988586      0.409683228      -4.33176729E-06
   4.04536724E-04  -1.21595800E-09   48754.1836      0.857333720       1.36792660E-04   4.33810037E-08  -35515.8945      -1.75304496      -1.56259537E-03  -1.24750654E-08  0.379519284       1.71107589E-04   5.93662262E-05  -7.26198746E-09   3525.51294      0.139437303       7.02381134E-04  -6.91972657E-09   8083.56982      -9.95840207E-02   3.39150429E-05   9.03382880E-09   3.38699222E-02  -1.59175324E-04
  -4.28347778       1.68472284E-03  -5.65221300E-03  -9.59716708E-05   143259.922       1015.84778      -6.06155396E-02   8.94393888E-04   1.48364258      -6.82189921E-03   5.04055023E-02  -2.46295909E-04 -0.531250000       2.49023433E-04  -3.05175781E-04   2.74658191E-06  -51755.3945      -1.76486205E-02   4.63523865E-02  -6.43539388E-05 -0.436798096       9.70458932E-05  -7.93838501E-03  -5.05828830E-05
  -3.40461731E-03  -7.93370418E-08  -37668.5234      -1.82723081      -5.41305542E-02   6.51925791E-10   1819594.62       3.74054313      -2.42385864E-02   1.47242094E-08   38.6297874      -6.38020597E-03   9.36508179E-04   4.01865696E-09  -10799.7695     -0.297096074      -6.56852722E-02   1.08964739E-08  -1197637.75      0.210782841       6.69479370E-04  -1.23120838E-08   3.73872137       3.78601626E-03
  -1696121.75      -52.9544945      -2.18216097E-04  -4.95486532E-08  -1.94909668       1.68768186E-02  -3.25012207E-03   1.86413516E-07   6863422.00       40.6321411      0.723087311      -4.04048706E-06  -534065.250      -8.63172817       4.57763672E-05   0.00000000       2.00769043      -1.90826051E-03  -1.43432617E-03  -2.05636024E-08  -317258.531      -5.78974247      0.320449829       4.47660659E-06
  0.325222015      -4.83123597E-10   2.39920378      -8.82032851E-04   7.30514526E-03   3.65311270E-09  -6.53062820      -3.31364982E-02  -1.70084000       9.60775637E-09   25776268.0      0.144219160      -7.80067444E-02  -7.33416522E-11  0.186004639      -6.99881045E-03   4.88281250E-04   1.19209287E-09 -0.274256706       4.40920852E-02   5.74417114E-02  -1.36089506E-09   2269466.25       3.89043763E-02
   324074.562       11.1701851      -9.28634836E-05  -9.47169010E-09  0.640701294       4.30109864E-03   5.23376465E-03  -2.99513339E-08  -532119.562      -8.57459164      0.397731304       1.58467883E-05   140617.812       1.81950831      -1.14440918E-05   7.45058043E-11 -0.198013306      -2.99369101E-04  -3.81469727E-04  -5.66244118E-09   100719.367       1.22037613      -8.25881958E-02  -1.42835074E-06
   1.54823065E-05  -1.95359462E-09   3565.87939      0.140759334       8.95455480E-04   1.87667322E-08  -10449.2490     -0.287579983       2.37062573E-04  -1.19960166E-08  0.297690898       4.72807733E-06   4.75347042E-06  -7.86385457E-10   4691.47607       2.29107309E-02   1.13666058E-04   2.07219264E-09  -12598.8516      -1.64864119E-02   4.31239605E-05   2.91620367E-10  -6.27318397E-03   2.25072222E-06
   3.18064880      -4.21142577E-05  -4.18375898E-03   8.07972083E-06  -138346.047      -934.804382     -0.142524719      -8.30459612E-05 -0.711914062       3.19885253E-03  -3.61690521E-02  -5.29613462E-04  0.397369385       3.09753406E-04  -5.64575195E-04  -6.10351549E-07   90750.8750       1.58560183E-02 -0.104801178      -3.80439742E-04  0.311370850      -6.50024376E-05  -3.57055664E-03   2.24990843E-04
  -4.76360321E-03  -1.77538013E-07   55636.4336       2.10750914       1.11999512E-02  -3.51108609E-09  -1734925.25      -4.31408405       1.01356506E-02  -2.43792300E-07  -29.2368431      -6.05047727E-03  -1.24931335E-04   1.13341958E-08   13455.1387      0.343324393      -2.21309662E-02  -1.25449144E-08   2246604.50     -0.244564191       1.07192993E-03   1.03935598E-08  -3.69198918      -1.67596655E-03
   162742.766       5.91266584       1.11931004E-05   1.06414584E-08  0.321830750       4.05323831E-03  -6.61373138E-04   8.53836539E-08  -246375.359      -4.53717899     -0.224925876       7.70126917E-06   79972.9766      0.963912129       1.90734863E-06  -1.86264504E-10  -1.68304443E-02  -6.18123959E-05   5.53131104E-05   1.86264504E-10   68985.8750      0.646618664      -5.82599640E-02   3.93651419E-07
  -6.40494823E-02  -8.59508853E-10 -0.626844883      -1.12270180E-03  -5.09262085E-04  -1.22236082E-10  -8.84413719E-02   6.49895333E-03 -0.338651657      -3.73867781E-09   2282160.00       3.68151069E-02  0.100337982       1.85100352E-10  -4.05426025E-02  -1.40611679E-04   1.58309937E-04  -9.69739622E-10 -0.820095539       4.08188999E-03   5.68656921E-02  -1.17579474E-10   2240218.25       5.94569603E-03
   214749.922      -1.56801033       8.01502320E-05   1.33934772       375.406799      -2.71700358       2.57030688E-03  -1.43779659       167740.422       1.57354164      0.564841628       1.57110059       35028.1328      -1.56800973       3.88500257E-06   1.91117823      0.298252791       2.81553984       2.16045111E-04 -0.586827278       23200.4805      -1.56797445       5.96059002E-02  -1.56392312    
   2508713.75       542.126831      -1.11931004E-05  -1.52065340E-07   1.29840088       5.90713508E-03  -2.91442871E-03  -4.85181818E-06  -1682375.50      -417.307190      -1.19157410      -3.78197728E-04   321612.094       88.4448013       0.00000000       0.00000000     -0.926818848      -2.64381408E-03   7.78198242E-04   1.69277186E-07   205434.938       59.3144112      -6.29119873E-02   3.15761572E-05
   5.65707684E-04   9.13767124E-08   48830.0039       6.86092997       3.77178192E-04   7.59810177E-07  -35779.2422      -14.0253572       2.74163485E-03   4.85107307E-07  0.913880229       2.71141040E-03  -2.55107880E-05   8.95373518E-08   3533.39258       1.11512363       4.26888466E-04  -4.88199277E-08   8078.21826     -0.802328169      -1.66296959E-04  -4.32133653E-08   3.19754630E-02  -8.52544676E-04
  -4.43046570      -5.82900969E-03   6.32335665E-03   2.74303078E-04   123957.359       2024.62305      -8.39614868E-02  -1.65946956E-03   1.13708496       2.08776854E-02   2.08816528E-02  -1.19556428E-03 -0.530212402      -7.59887684E-04  -3.81469727E-04   1.83105465E-06  -51752.0195     -0.139727175       1.90620422E-02  -2.88696290E-04 -0.453186035      -7.78808550E-04  -6.76345825E-03   2.31018057E-04
