   7725.10498      -1.57079530       4816.52441      -1.57082307       1718.99731       1.57077646       6960.08105       1.57079101       6960.07715       1.57079852       1718.99829       1.57077789       4816.52734      -1.57082069       7725.10498      -1.57079530       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       14807.5127      -1.57080567       9232.32715      -1.57079601       3294.97852       1.57079959       13341.0947       1.57079160       13341.1016       1.57079351       3294.98096       1.57080710       9232.33301      -1.57079792       14807.5137      -1.57080567       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       24087.4297      -1.57079637       15018.2695      -1.57079816       5359.95752       1.57079625       21702.0371       1.57079792       21702.0254       1.57079864       5359.95850       1.57078958       15018.2695      -1.57079816       24087.4297      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       35480.4023      -1.57079673       22121.6777      -1.57079768       7895.14014       1.57079756       31966.7578       1.57079971       31966.7598       1.57079983       7895.13525       1.57079482       22121.6719      -1.57079697       35480.3984      -1.57079673       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       48883.2461      -1.57079637       30478.2207      -1.57079589       10877.5557       1.57079291       44042.3398       1.57079709       44042.2852       1.57079673       10877.5615       1.57078910       30478.2324      -1.57079470       48883.2383      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       64175.3867      -1.57079494       40012.6719      -1.57079625       14280.3662       1.57079029       57819.9922       1.57079613       57820.0078       1.57079601       14280.3633       1.57079065       40012.6875      -1.57079601       64175.3867      -1.57079494       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       81220.0547      -1.57079530       50639.9023      -1.57079589       18073.1738       1.57079983       73176.7578       1.57079625       73176.7578       1.57079661       18073.1738       1.57079816       50639.8945      -1.57079673       81220.0625      -1.57079530       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       99866.3516      -1.57079637       62265.6992      -1.57079625       22222.3750       1.57079816       89976.5938       1.57079601       89976.5781       1.57079625       22222.3906       1.57079732       62265.7070      -1.57079697       99866.3516      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       119950.953      -1.57079661       74788.1797      -1.57079589       26691.5879       1.57079494       108072.086       1.57079625       108072.055       1.57079625       26691.5918       1.57079577       74788.2031      -1.57079625       119950.961      -1.57079661       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       141299.281      -1.57079589       88098.6953      -1.57079613       31442.0488       1.57079828       127306.344       1.57079649       127306.312       1.57079720       31442.0625       1.57079709       88098.6484      -1.57079685       141299.250      -1.57079589       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       163728.828      -1.57079709       102083.219      -1.57079661       36433.0586       1.57079685       147514.438       1.57079649       147514.594       1.57079637       36433.0820       1.57079363       102083.242      -1.57079649       163728.812      -1.57079709       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       187050.078      -1.57079649       116623.680      -1.57079601       41622.5117       1.57079566       168526.094       1.57079649       168526.062       1.57079673       41622.4922       1.57079625       116623.695      -1.57079613       187050.062      -1.57079649       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       211068.516      -1.57079601       131599.125      -1.57079697       46967.2031       1.57079887       190166.219       1.57079649       190166.297       1.57079625       46967.1836       1.57079875       131599.156      -1.57079637       211068.531      -1.57079601       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       235588.688      -1.57079625       146887.172      -1.57079637       52423.4062       1.57079542       212258.125       1.57079661       212258.062       1.57079685       52423.4609       1.57079470       146887.297      -1.57079601       235588.688      -1.57079625       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       260413.469      -1.57079577       162365.188      -1.57079649       57947.4727       1.57079446       234624.500       1.57079625       234624.344       1.57079637       57947.4805       1.57079601       162365.203      -1.57079637       260413.453      -1.57079577       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       285347.812      -1.57079589       177911.500      -1.57079637       63495.8750       1.57079601       257089.438       1.57079637       257089.406       1.57079649       63495.9297       1.57079577       177911.594      -1.57079613       285347.812      -1.57079589       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       310200.156      -1.57079649       193406.672      -1.57079661       69026.0391       1.57079756       279480.750       1.57079637       279480.719       1.57079649       69026.0625       1.57079637       193406.734      -1.57079637       310200.156      -1.57079649       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       334784.531      -1.57079601       208734.641      -1.57079637       74496.5000       1.57079673       301630.219       1.57079649       301630.281       1.57079625       74496.5625       1.57079637       208734.531      -1.57079637       334784.531      -1.57079601       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       358920.594      -1.57079661       223783.281      -1.57079589       79867.3750       1.57079709       323376.469       1.57079625       323376.469       1.57079613       79867.4219       1.57079732       223783.422      -1.57079613       358920.531      -1.57079661       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       382438.750      -1.57079637       238446.609      -1.57079625       85100.6641       1.57079697       344565.531       1.57079637       344565.406       1.57079625       85100.6562       1.57079697       238446.750      -1.57079685       382438.781      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       405177.031      -1.57079637       252623.625      -1.57079625       90160.3828       1.57079601       365051.812       1.57079625       365051.781       1.57079625       90160.3906       1.57079649       252623.719      -1.57079625       405177.062      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       426984.844      -1.57079649       266220.594      -1.57079613       95013.1016       1.57079697       384699.875       1.57079625       384699.938       1.57079637       95013.0547       1.57079661       266220.688      -1.57079625       426984.875      -1.57079649       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       447723.531      -1.57079637       279151.000      -1.57079637       99627.8828       1.57079661       403384.625       1.57079625       403384.906       1.57079625       99627.9219       1.57079625       279151.188      -1.57079613       447723.531      -1.57079613       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       467267.125      -1.57079637       291336.219      -1.57079637       103976.773       1.57079625       420993.031       1.57079637       420993.156       1.57079625       103976.742       1.57079649       291336.531      -1.57079601       467267.094      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       485501.438      -1.57079649       302705.500      -1.57079613       108034.234       1.57079625       437421.812       1.57079625       437422.000       1.57079637       108034.344       1.57079637       302705.406      -1.57079625       485501.438      -1.57079661       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       502327.281      -1.57079625       313196.000      -1.57079637       111778.328       1.57079554       452581.312       1.57079637       452581.344       1.57079637       111778.320       1.57079625       313195.969      -1.57079637       502327.281      -1.57079625       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       517656.375      -1.57079637       322753.625      -1.57079637       115189.469       1.57079673       466392.594       1.57079625       466392.594       1.57079637       115189.469       1.57079637       322753.781      -1.57079613       517656.438      -1.57079625       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       531416.688      -1.57079625       331332.719      -1.57079649       118251.250       1.57079625       478789.719       1.57079625       478789.562       1.57079625       118251.359       1.57079637       331333.000      -1.57079637       531416.688      -1.57079625       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       543546.062      -1.57079649       338895.406      -1.57079637       120950.422       1.57079601       489718.469       1.57079625       489718.438       1.57079637       120950.453       1.57079637       338895.812      -1.57079637       543546.000      -1.57079649       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       553998.250      -1.57079625       345412.250      -1.57079625       123276.133       1.57079649       499135.062       1.57079637       499135.031       1.57079625       123276.227       1.57079625       345412.156      -1.57079637       553998.250      -1.57079625       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       562736.188      -1.57079637       350860.219      -1.57079637       125220.461       1.57079661       507007.844       1.57079625       507007.781       1.57079625       125220.656       1.57079625       350860.375      -1.57079625       562736.188      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       569736.625      -1.57079637       355225.281      -1.57079637       126778.336       1.57079625       513315.125       1.57079637       513315.062       1.57079625       126778.500       1.57079637       355225.156      -1.57079625       569736.688      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       574986.812      -1.57079637       358498.219      -1.57079625       127946.672       1.57079637       518045.188       1.57079637       518045.062       1.57079637       127946.688       1.57079601       358498.594      -1.57079637       574986.812      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       578482.875      -1.57079625       360678.312      -1.57079625       128724.695       1.57079613       521195.375       1.57079625       521195.219       1.57079637       128724.625       1.57079637       360678.594      -1.57079649       578482.875      -1.57079625       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       580232.812      -1.57079637       361769.375      -1.57079625       129113.961       1.57079601       522772.219       1.57079637       522772.219       1.57079637       129114.039       1.57079649       361769.562      -1.57079649       580232.812      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       580251.500      -1.57079625       361780.812      -1.57079637       129117.984       1.57079661       522788.719       1.57079625       522788.531       1.57079637       129118.141       1.57079637       361780.875      -1.57079625       580251.500      -1.57079625       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       578561.562      -1.57079625       360727.250      -1.57079625       128742.023       1.57079649       521266.031       1.57079637       521266.000       1.57079637       128742.062       1.57079637       360727.344      -1.57079625       578561.562      -1.57079625       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       575194.250      -1.57079637       358627.531      -1.57079637       127992.648       1.57079649       518231.781       1.57079625       518231.875       1.57079637       127992.695       1.57079637       358627.562      -1.57079649       575194.250      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       570185.125      -1.57079637       355504.500      -1.57079637       126878.188       1.57079613       513719.156       1.57079625       513718.969       1.57079625       126878.227       1.57079637       355504.719      -1.57079649       570185.188      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       563577.875      -1.57079625       351385.281      -1.57079637       125407.859       1.57079649       507766.406       1.57079637       507766.250       1.57079637       125407.938       1.57079625       351385.000      -1.57079625       563577.812      -1.57079625       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       555419.938      -1.57079625       346298.656      -1.57079637       123592.562       1.57079649       500416.094       1.57079625       500415.969       1.57079637       123592.703       1.57079637       346298.625      -1.57079625       555419.938      -1.57079625       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       545764.062      -1.57079637       340278.125      -1.57079625       121443.883       1.57079649       491716.188       1.57079637       491716.188       1.57079637       121443.906       1.57079637       340278.375      -1.57079625       545764.000      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       534665.938      -1.57079637       333358.625      -1.57079637       118974.398       1.57079637       481717.344       1.57079637       481717.250       1.57079637       118974.375       1.57079649       333358.844      -1.57079637       534665.938      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       522186.656      -1.57079637       325577.906      -1.57079637       116197.383       1.57079625       470474.125       1.57079625       470474.031       1.57079637       116197.445       1.57079637       325578.406      -1.57079625       522186.594      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       508390.219      -1.57079637       316976.312      -1.57079637       113127.422       1.57079637       458044.156       1.57079637       458044.219       1.57079637       113127.602       1.57079649       316976.500      -1.57079625       508390.219      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       493344.125      -1.57079637       307595.125      -1.57079625       109779.422       1.57079625       444487.750       1.57079625       444487.625       1.57079637       109779.445       1.57079637       307595.188      -1.57079625       493344.125      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       477118.969      -1.57079637       297478.969      -1.57079625       106169.023       1.57079613       429869.625       1.57079625       429869.812       1.57079637       106168.992       1.57079625       297479.062      -1.57079637       477118.969      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       459788.750      -1.57079637       286673.750      -1.57079637       102312.711       1.57079625       414255.531       1.57079637       414255.562       1.57079625       102312.734       1.57079649       286673.719      -1.57079625       459788.750      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       441430.656      -1.57079625       275227.312      -1.57079625       98227.5312       1.57079637       397715.312       1.57079625       397715.125       1.57079625       98227.5703       1.57079625       275227.406      -1.57079637       441430.625      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       422124.438      -1.57079637       263190.281      -1.57079625       93931.6328       1.57079625       380321.000       1.57079637       380320.844       1.57079637       93931.4766       1.57079625       263190.312      -1.57079637       422124.406      -1.57079637       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
